type,pts,pos,tm,opp,id,q,init
1f1,3,1,POR,MIL,20120407PORMIL,q1,0
1f1,0,1,MIL,POR,20120407PORMIL,q2,1
1f1,2,1,POR,MIL,20120407PORMIL,q2,0
2f1,2,2,MIL,POR,20120407PORMIL,q3,1
2f1,0,1,POR,MIL,20120407PORMIL,q3,0
2f1,2,2,LAC,SAC,20120407SACLAC,q1,1
2f1,0,1,SAC,LAC,20120407SACLAC,q1,0
2f1,3,2,LAC,SAC,20120407SACLAC,q2,1
2f1,2,2,SAC,LAC,20120407SACLAC,q2,0
2f1,5,2,LAC,SAC,20120407SACLAC,q3,1
2f1,3,2,SAC,LAC,20120407SACLAC,q3,0
2f1,2,2,NYK,CHI,20120408CHINYK,q1,1
2f1,0,2,CHI,NYK,20120408CHINYK,q1,0
1f1,3,2,NYK,CHI,20120408CHINYK,q2,1
1f1,3,1,CHI,NYK,20120408CHINYK,q2,0
2f1,4,2,CHI,NYK,20120408CHINYK,q3,1
2f1,0,2,NYK,CHI,20120408CHINYK,q3,0
1f1,2,1,NJN,CLE,20120408CLENJN,q1,1
1f1,2,1,CLE,NJN,20120408CLENJN,q1,0
1f1,2,1,CLE,NJN,20120408CLENJN,q2,1
1f1,0,1,NJN,CLE,20120408CLENJN,q2,0
2f1,0,2,NJN,CLE,20120408CLENJN,q3,1
2f1,2,2,CLE,NJN,20120408CLENJN,q3,0
1f1,0,2,MIA,DET,20120408DETMIA,q1,1
1f1,2,1,DET,MIA,20120408DETMIA,q1,0
1f1,2,2,DET,MIA,20120408DETMIA,q2,1
1f1,2,2,MIA,DET,20120408DETMIA,q2,0
1f1,0,2,MIA,DET,20120408DETMIA,q3,1
1f1,1,1,DET,MIA,20120408DETMIA,q3,0
2f1,3,2,HOU,SAC,20120408HOUSAC,q1,1
2f1,2,2,SAC,HOU,20120408HOUSAC,q1,0
2f1,2,2,SAC,HOU,20120408HOUSAC,q2,1
2f1,1,1,HOU,SAC,20120408HOUSAC,q2,0
2f1,0,2,SAC,HOU,20120408HOUSAC,q3,1
2f1,0,1,HOU,SAC,20120408HOUSAC,q3,0
2f1,2,2,PHI,BOS,20120408PHIBOS,q1,1
2f1,0,2,BOS,PHI,20120408PHIBOS,q1,0
1f1,0,1,BOS,PHI,20120408PHIBOS,q2,1
1f1,0,1,PHI,BOS,20120408PHIBOS,q2,0
2f1,2,3,BOS,PHI,20120408PHIBOS,q3,1
2f1,3,2,PHI,BOS,20120408PHIBOS,q3,0
2f1,2,2,OKC,TOR,20120408TOROKC,q1,1
2f1,0,1,TOR,OKC,20120408TOROKC,q1,0
1f1,2,2,OKC,TOR,20120408TOROKC,q2,1
1f1,2,1,TOR,OKC,20120408TOROKC,q2,0
2f1,5,2,OKC,TOR,20120408TOROKC,q3,1
2f1,0,2,TOR,OKC,20120408TOROKC,q3,0
2f1,2,2,SAS,UTA,20120408UTASAS,q1,1
2f1,0,2,UTA,SAS,20120408UTASAS,q1,0
2f1,2,3,UTA,SAS,20120408UTASAS,q2,1
2f1,2,2,SAS,UTA,20120408UTASAS,q2,0
2f1,2,2,UTA,SAS,20120408UTASAS,q3,1
2f1,0,1,SAS,UTA,20120408UTASAS,q3,0
1f1,0,1,DET,ORL,20120409DETORL,q1,1
1f1,0,1,ORL,DET,20120409DETORL,q1,0
2f1,4,2,DET,ORL,20120409DETORL,q2,1
2f1,3,2,ORL,DET,20120409DETORL,q2,0
2f1,3,1,ORL,DET,20120409DETORL,q3,1
2f1,2,1,DET,ORL,20120409DETORL,q3,0
1f1,0,2,GSW,DEN,20120409GSWDEN,q1,1
1f1,2,1,DEN,GSW,20120409GSWDEN,q1,0
2f1,2,2,DEN,GSW,20120409GSWDEN,q2,1
2f1,3,1,GSW,DEN,20120409GSWDEN,q2,0
2f1,0,1,DEN,GSW,20120409GSWDEN,q3,1
2f1,3,1,GSW,DEN,20120409GSWDEN,q3,0
2f1,0,2,LAC,MEM,20120409LACMEM,q1,1
2f1,2,1,MEM,LAC,20120409LACMEM,q1,0
2f1,0,2,LAC,MEM,20120409LACMEM,q2,1
2f1,0,1,MEM,LAC,20120409LACMEM,q2,0
2f1,0,2,MEM,LAC,20120409LACMEM,q3,1
2f1,0,2,LAC,MEM,20120409LACMEM,q3,0
1f1,0,2,LAL,NOH,20120409LALNOH,q1,1
1f1,2,1,NOH,LAL,20120409LALNOH,q1,0
2f1,2,2,LAL,NOH,20120409LALNOH,q2,1
2f1,2,1,NOH,LAL,20120409LALNOH,q2,0
2f1,2,2,NOH,LAL,20120409LALNOH,q3,1
2f1,2,2,LAL,NOH,20120409LALNOH,q3,0
1f1,2,2,OKC,MIL,20120409OKCMIL,q1,1
1f1,0,2,MIL,OKC,20120409OKCMIL,q1,0
1f1,3,2,OKC,MIL,20120409OKCMIL,q2,1
1f1,2,1,MIL,OKC,20120409OKCMIL,q2,0
1f1,2,1,MIL,OKC,20120409OKCMIL,q3,1
1f1,0,1,OKC,MIL,20120409OKCMIL,q3,0
1f1,2,2,MIN,PHX,20120409PHXMIN,q1,1
1f1,2,2,PHX,MIN,20120409PHXMIN,q1,0
1f1,3,2,MIN,PHX,20120409PHXMIN,q2,1
1f1,0,1,PHX,MIN,20120409PHXMIN,q2,0
2f1,5,2,MIN,PHX,20120409PHXMIN,q3,1
2f1,0,2,PHX,MIN,20120409PHXMIN,q3,0
2f1,2,2,UTA,SAS,20120409SASUTA,q1,1
2f1,0,2,SAS,UTA,20120409SASUTA,q1,0
2f1,2,2,UTA,SAS,20120409SASUTA,q2,1
2f1,0,2,SAS,UTA,20120409SASUTA,q2,0
2f1,0,2,UTA,SAS,20120409SASUTA,q3,1
2f1,2,1,SAS,UTA,20120409SASUTA,q3,0
2f1,2,2,IND,TOR,20120409TORIND,q1,1
2f1,2,1,TOR,IND,20120409TORIND,q1,0
2f1,5,2,IND,TOR,20120409TORIND,q2,1
2f1,2,1,TOR,IND,20120409TORIND,q2,0
1f1,5,2,IND,TOR,20120409TORIND,q3,1
1f1,0,1,TOR,IND,20120409TORIND,q3,0
1f1,2,2,CHA,WAS,20120409WASCHA,q1,1
1f1,3,1,WAS,CHA,20120409WASCHA,q1,0
2f1,0,2,WAS,CHA,20120409WASCHA,q2,1
2f1,0,1,CHA,WAS,20120409WASCHA,q2,0
1f1,2,2,WAS,CHA,20120409WASCHA,q3,1
1f1,0,1,CHA,WAS,20120409WASCHA,q3,0
1f1,3,1,BOS,MIA,20120410BOSMIA,q1,1
1f1,0,1,MIA,BOS,20120410BOSMIA,q1,0
2f1,5,2,MIA,BOS,20120410BOSMIA,q2,1
2f1,2,1,BOS,MIA,20120410BOSMIA,q2,0
1f1,2,1,MIA,BOS,20120410BOSMIA,q3,1
1f1,1,1,BOS,MIA,20120410BOSMIA,q3,0
2f1,0,3,CHA,CLE,20120410CHACLE,q1,1
2f1,5,2,CLE,CHA,20120410CHACLE,q1,0
2f1,0,2,CLE,CHA,20120410CHACLE,q2,1
2f1,2,1,CHA,CLE,20120410CHACLE,q2,0
2f1,2,2,CHA,CLE,20120410CHACLE,q3,1
2f1,2,2,CLE,CHA,20120410CHACLE,q3,0
2f1,3,1,CHI,NYK,20120410NYKCHI,q1,1
2f1,0,1,NYK,CHI,20120410NYKCHI,q1,0
1f1,0,2,NYK,CHI,20120410NYKCHI,q2,1
1f1,2,1,CHI,NYK,20120410NYKCHI,q2,0
1f1,1,2,CHI,NYK,20120410NYKCHI,q3,1
1f1,0,1,NYK,CHI,20120410NYKCHI,q3,0
1f1,0,1,ORL,WAS,20120410ORLWAS,q1,1
1f1,0,1,WAS,ORL,20120410ORLWAS,q1,0
2f1,2,2,ORL,WAS,20120410ORLWAS,q2,1
2f1,3,2,WAS,ORL,20120410ORLWAS,q2,0
2f1,4,2,ORL,WAS,20120410ORLWAS,q3,1
2f1,0,1,WAS,ORL,20120410ORLWAS,q3,0
2f1,2,2,PHI,NJN,20120410PHINJN,q1,1
2f1,0,1,NJN,PHI,20120410PHINJN,q1,0
1f1,3,2,PHI,NJN,20120410PHINJN,q2,1
1f1,2,1,NJN,PHI,20120410PHINJN,q2,0
1f1,2,2,PHI,NJN,20120410PHINJN,q3,1
1f1,2,1,NJN,PHI,20120410PHINJN,q3,0
1f1,0,2,DAL,SAC,20120410SACDAL,q1,1
1f1,2,1,SAC,DAL,20120410SACDAL,q1,0
2f1,2,2,DAL,SAC,20120410SACDAL,q2,1
2f1,2,2,SAC,DAL,20120410SACDAL,q2,0
2f1,2,2,DAL,SAC,20120410SACDAL,q3,1
2f1,0,1,SAC,DAL,20120410SACDAL,q3,0
2f1,0,2,ATL,BOS,20120411ATLBOS,q1,1
2f1,2,2,BOS,ATL,20120411ATLBOS,q1,0
2f1,0,2,BOS,ATL,20120411ATLBOS,q2,1
2f1,0,2,ATL,BOS,20120411ATLBOS,q2,0
1f1,0,1,ATL,BOS,20120411ATLBOS,q3,1
1f1,0,1,BOS,ATL,20120411ATLBOS,q3,0
2f1,2,2,CLE,IND,20120411INDCLE,q1,1
2f1,2,1,IND,CLE,20120411INDCLE,q1,0
2f1,4,2,CLE,IND,20120411INDCLE,q2,1
2f1,0,2,IND,CLE,20120411INDCLE,q2,0
2f1,3,2,IND,CLE,20120411INDCLE,q3,1
2f1,2,1,CLE,IND,20120411INDCLE,q3,0
2f1,0,1,OKC,LAC,20120411LACOKC,q1,1
2f1,0,1,LAC,OKC,20120411LACOKC,q1,0
2f1,2,2,LAC,OKC,20120411LACOKC,q2,1
2f1,2,2,OKC,LAC,20120411LACOKC,q2,0
1f1,0,2,OKC,LAC,20120411LACOKC,q3,1
1f1,2,1,LAC,OKC,20120411LACOKC,q3,0
1f1,0,1,LAL,SAS,20120411LALSAS,q1,1
1f1,0,1,SAS,LAL,20120411LALSAS,q1,0
1f1,0,2,LAL,SAS,20120411LALSAS,q2,1
1f1,2,1,SAS,LAL,20120411LALSAS,q2,0
2f1,2,2,LAL,SAS,20120411LALSAS,q3,1
2f1,0,1,SAS,LAL,20120411LALSAS,q3,0
2f1,0,3,MIN,DEN,20120411MINDEN,q1,1
2f1,2,2,DEN,MIN,20120411MINDEN,q1,0
1f1,0,1,DEN,MIN,20120411MINDEN,q2,1
1f1,0,1,MIN,DEN,20120411MINDEN,q2,0
1f1,1,2,DEN,MIN,20120411MINDEN,q3,1
1f1,3,1,MIN,DEN,20120411MINDEN,q3,0
2f1,2,2,MIL,NYK,20120411NYKMIL,q1,1
2f1,2,1,NYK,MIL,20120411NYKMIL,q1,0
2f1,3,3,MIL,NYK,20120411NYKMIL,q2,1
2f1,2,2,NYK,MIL,20120411NYKMIL,q2,0
2f1,4,2,NYK,MIL,20120411NYKMIL,q3,1
2f1,3,1,MIL,NYK,20120411NYKMIL,q3,0
2f1,2,2,TOR,PHI,20120411PHITOR,q1,1
2f1,0,1,PHI,TOR,20120411PHITOR,q1,0
1f1,0,2,TOR,PHI,20120411PHITOR,q2,1
1f1,0,1,PHI,TOR,20120411PHITOR,q2,0
2f1,2,2,TOR,PHI,20120411PHITOR,q3,1
2f1,2,1,PHI,TOR,20120411PHITOR,q3,0
1f1,0,2,MEM,PHX,20120411PHXMEM,q1,1
1f1,0,1,PHX,MEM,20120411PHXMEM,q1,0
1f1,0,1,PHX,MEM,20120411PHXMEM,q2,1
1f1,0,1,MEM,PHX,20120411PHXMEM,q2,0
2f1,3,2,PHX,MEM,20120411PHXMEM,q3,1
2f1,0,1,MEM,PHX,20120411PHXMEM,q3,0
1f1,0,1,NOH,SAC,20120411SACNOH,q1,1
1f1,0,1,SAC,NOH,20120411SACNOH,q1,0
2f1,3,1,SAC,NOH,20120411SACNOH,q2,1
2f1,3,1,NOH,SAC,20120411SACNOH,q2,0
1f1,0,2,NOH,SAC,20120411SACNOH,q3,1
1f1,0,2,SAC,NOH,20120411SACNOH,q3,0
2f1,3,2,UTA,HOU,20120411UTAHOU,q1,1
2f1,1,2,HOU,UTA,20120411UTAHOU,q1,0
2f1,2,2,HOU,UTA,20120411UTAHOU,q2,1
2f1,2,1,UTA,HOU,20120411UTAHOU,q2,0
2f1,2,2,HOU,UTA,20120411UTAHOU,q3,1
2f1,0,1,UTA,HOU,20120411UTAHOU,q3,0
1f1,4,2,DAL,GSW,20120412DALGSW,q1,1
1f1,0,1,GSW,DAL,20120412DALGSW,q1,0
2f1,6,3,GSW,DAL,20120412DALGSW,q2,1
2f1,3,3,DAL,GSW,20120412DALGSW,q2,0
2f1,5,2,GSW,DAL,20120412DALGSW,q3,1
2f1,2,2,DAL,GSW,20120412DALGSW,q3,0
2f1,2,2,DET,CHA,20120412DETCHA,q1,1
2f1,2,1,CHA,DET,20120412DETCHA,q1,0
1f1,0,1,DET,CHA,20120412DETCHA,q2,1
1f1,0,1,CHA,DET,20120412DETCHA,q2,0
2f1,3,2,CHA,DET,20120412DETCHA,q3,1
2f1,2,2,DET,CHA,20120412DETCHA,q3,0
2f1,2,1,MIN,LAC,20120412LACMIN,q1,1
2f1,0,1,LAC,MIN,20120412LACMIN,q1,0
2f1,0,1,MIN,LAC,20120412LACMIN,q2,1
2f1,0,1,LAC,MIN,20120412LACMIN,q2,0
2f1,2,2,LAC,MIN,20120412LACMIN,q3,1
2f1,0,2,MIN,LAC,20120412LACMIN,q3,0
2f1,2,2,SAS,MEM,20120412MEMSAS,q1,1
2f1,0,1,MEM,SAS,20120412MEMSAS,q1,0
2f1,0,2,MEM,SAS,20120412MEMSAS,q2,1
2f1,2,2,SAS,MEM,20120412MEMSAS,q2,0
1f1,4,2,SAS,MEM,20120412MEMSAS,q3,1
1f1,2,2,MEM,SAS,20120412MEMSAS,q3,0
2f1,0,2,MIA,CHI,20120412MIACHI,q1,1
2f1,3,1,CHI,MIA,20120412MIACHI,q1,0
2f1,2,2,MIA,CHI,20120412MIACHI,q2,1
2f1,0,1,CHI,MIA,20120412MIACHI,q2,0
2f1,2,1,CHI,MIA,20120412MIACHI,q3,1
2f1,0,1,MIA,CHI,20120412MIACHI,q3,0
2f1,5,2,ATL,ORL,20120413ATLORL,q1,1
2f1,0,1,ORL,ATL,20120413ATLORL,q1,0
2f1,0,2,ORL,ATL,20120413ATLORL,q2,1
2f1,1,1,ATL,ORL,20120413ATLORL,q2,0
1f1,2,1,ORL,ATL,20120413ATLORL,q3,1
1f1,0,1,ATL,ORL,20120413ATLORL,q3,0
2f1,2,2,TOR,BOS,20120413BOSTOR,q1,1
2f1,0,1,BOS,TOR,20120413BOSTOR,q1,0
1f1,2,1,TOR,BOS,20120413BOSTOR,q2,1
1f1,2,1,BOS,TOR,20120413BOSTOR,q2,0
2f1,0,2,TOR,BOS,20120413BOSTOR,q3,1
2f1,0,2,BOS,TOR,20120413BOSTOR,q3,0
1f1,0,2,CHA,MIA,20120413CHAMIA,q1,1
1f1,2,1,MIA,CHA,20120413CHAMIA,q1,0
2f1,2,1,MIA,CHA,20120413CHAMIA,q2,1
2f1,0,1,CHA,MIA,20120413CHAMIA,q2,0
2f1,4,2,MIA,CHA,20120413CHAMIA,q3,1
2f1,2,2,CHA,MIA,20120413CHAMIA,q3,0
2f1,0,2,CLE,IND,20120413CLEIND,q1,1
2f1,0,2,IND,CLE,20120413CLEIND,q1,0
1f1,3,2,IND,CLE,20120413CLEIND,q2,1
1f1,0,1,CLE,IND,20120413CLEIND,q2,0
1f1,2,2,CLE,IND,20120413CLEIND,q3,1
1f1,0,1,IND,CLE,20120413CLEIND,q3,0
2f1,0,2,POR,DAL,20120413DALPOR,q1,1
2f1,3,1,DAL,POR,20120413DALPOR,q1,0
2f1,4,2,DAL,POR,20120413DALPOR,q2,1
2f1,0,2,POR,DAL,20120413DALPOR,q2,0
2f1,2,2,DAL,POR,20120413DALPOR,q3,1
2f1,2,1,POR,DAL,20120413DALPOR,q3,0
2f1,3,2,DEN,LAL,20120413DENLAL,q1,1
2f1,0,1,LAL,DEN,20120413DENLAL,q1,0
2f1,2,2,DEN,LAL,20120413DENLAL,q2,1
2f1,3,2,LAL,DEN,20120413DENLAL,q2,0
1f1,3,2,LAL,DEN,20120413DENLAL,q3,1
1f1,3,1,DEN,LAL,20120413DENLAL,q3,0
1f1,2,2,DET,MIL,20120413MILDET,q1,1
1f1,0,1,MIL,DET,20120413MILDET,q1,0
1f1,0,2,DET,MIL,20120413MILDET,q2,1
1f1,2,1,MIL,DET,20120413MILDET,q2,0
2f1,0,2,MIL,DET,20120413MILDET,q3,1
2f1,0,2,DET,MIL,20120413MILDET,q3,0
1f1,0,2,PHI,NJN,20120413NJNPHI,q1,1
1f1,0,1,NJN,PHI,20120413NJNPHI,q1,0
2f1,5,2,NJN,PHI,20120413NJNPHI,q2,1
2f1,0,2,PHI,NJN,20120413NJNPHI,q2,0
2f1,0,2,PHI,NJN,20120413NJNPHI,q3,1
2f1,0,2,NJN,PHI,20120413NJNPHI,q3,0
1f1,0,1,PHX,HOU,20120413PHXHOU,q1,1
1f1,2,1,HOU,PHX,20120413PHXHOU,q1,0
1f1,2,1,PHX,HOU,20120413PHXHOU,q2,1
1f1,0,1,HOU,PHX,20120413PHXHOU,q2,0
2f1,0,2,HOU,PHX,20120413PHXHOU,q3,1
2f1,2,1,PHX,HOU,20120413PHXHOU,q3,0
1f1,2,2,OKC,SAC,20120413SACOKC,q1,1
1f1,0,1,SAC,OKC,20120413SACOKC,q1,0
1f1,2,1,SAC,OKC,20120413SACOKC,q2,1
1f1,2,1,OKC,SAC,20120413SACOKC,q2,0
2f1,0,3,SAC,OKC,20120413SACOKC,q3,1
2f1,3,2,OKC,SAC,20120413SACOKC,q3,0
1f1,0,2,NOH,UTA,20120413UTANOH,q1,1
1f1,0,1,UTA,NOH,20120413UTANOH,q1,0
2f1,2,2,UTA,NOH,20120413UTANOH,q2,1
2f1,3,1,NOH,UTA,20120413UTANOH,q2,0
2f1,2,2,UTA,NOH,20120413UTANOH,q3,1
2f1,0,1,NOH,UTA,20120413UTANOH,q3,0
2f1,2,2,NYK,WAS,20120413WASNYK,q1,1
2f1,3,1,WAS,NYK,20120413WASNYK,q1,0
2f1,2,2,NYK,WAS,20120413WASNYK,q2,1
2f1,0,1,WAS,NYK,20120413WASNYK,q2,0
2f1,2,2,WAS,NYK,20120413WASNYK,q3,1
2f1,2,1,NYK,WAS,20120413WASNYK,q3,0
2f1,0,2,NJN,BOS,20120414BOSNJN,q1,1
2f1,2,1,BOS,NJN,20120414BOSNJN,q1,0
1f1,2,1,BOS,NJN,20120414BOSNJN,q2,1
1f1,3,1,NJN,BOS,20120414BOSNJN,q2,0
2f1,2,2,BOS,NJN,20120414BOSNJN,q3,1
2f1,2,1,NJN,BOS,20120414BOSNJN,q3,0
2f1,3,2,CLE,WAS,20120414CLEWAS,q1,1
2f1,0,2,WAS,CLE,20120414CLEWAS,q1,0
2f1,2,2,WAS,CLE,20120414CLEWAS,q2,1
2f1,2,1,CLE,WAS,20120414CLEWAS,q2,0
2f1,5,2,WAS,CLE,20120414CLEWAS,q3,1
2f1,2,2,CLE,WAS,20120414CLEWAS,q3,0
2f1,2,2,LAC,GSW,20120414GSWLAC,q1,1
2f1,3,2,GSW,LAC,20120414GSWLAC,q1,0
1f1,5,2,GSW,LAC,20120414GSWLAC,q2,1
1f1,1,2,LAC,GSW,20120414GSWLAC,q2,0
1f1,0,2,LAC,GSW,20120414GSWLAC,q3,1
1f1,0,1,GSW,LAC,20120414GSWLAC,q3,0
2f1,0,2,IND,MIL,20120414INDMIL,q1,1
2f1,2,1,MIL,IND,20120414INDMIL,q1,0
1f1,2,2,MIL,IND,20120414INDMIL,q2,1
1f1,2,1,IND,MIL,20120414INDMIL,q2,0
1f1,0,1,IND,MIL,20120414INDMIL,q3,1
1f1,0,1,MIL,IND,20120414INDMIL,q3,0
2f1,2,2,OKC,MIN,20120414OKCMIN,q1,1
2f1,2,1,MIN,OKC,20120414OKCMIN,q1,0
2f1,2,2,MIN,OKC,20120414OKCMIN,q2,1
2f1,3,2,OKC,MIN,20120414OKCMIN,q2,0
1f1,2,2,OKC,MIN,20120414OKCMIN,q3,1
1f1,2,1,MIN,OKC,20120414OKCMIN,q3,0
2f1,0,2,PHX,SAS,20120414PHXSAS,q1,1
2f1,0,2,SAS,PHX,20120414PHXSAS,q1,0
2f1,0,2,PHX,SAS,20120414PHXSAS,q2,1
2f1,2,2,SAS,PHX,20120414PHXSAS,q2,0
2f1,2,2,PHX,SAS,20120414PHXSAS,q3,1
2f1,3,2,SAS,PHX,20120414PHXSAS,q3,0
2f1,4,2,UTA,MEM,20120414UTAMEM,q1,1
2f1,2,1,MEM,UTA,20120414UTAMEM,q1,0
2f1,0,2,UTA,MEM,20120414UTAMEM,q2,1
2f1,2,1,MEM,UTA,20120414UTAMEM,q2,0
2f1,3,2,UTA,MEM,20120414UTAMEM,q3,1
2f1,0,1,MEM,UTA,20120414UTAMEM,q3,0
1f1,0,1,CHA,BOS,20120415BOSCHA,q1,1
1f1,2,1,BOS,CHA,20120415BOSCHA,q1,0
2f1,0,2,BOS,CHA,20120415BOSCHA,q2,1
2f1,0,2,CHA,BOS,20120415BOSCHA,q2,0
2f1,2,2,BOS,CHA,20120415BOSCHA,q3,1
2f1,2,1,CHA,BOS,20120415BOSCHA,q3,0
1f1,0,2,DET,CHI,20120415CHIDET,q1,1
1f1,0,1,CHI,DET,20120415CHIDET,q1,0
2f1,0,2,DET,CHI,20120415CHIDET,q2,1
2f1,0,1,CHI,DET,20120415CHIDET,q2,0
2f1,2,2,DET,CHI,20120415CHIDET,q3,1
2f1,0,2,CHI,DET,20120415CHIDET,q3,0
1f1,0,2,DAL,LAL,20120415DALLAL,q1,1
1f1,0,1,LAL,DAL,20120415DALLAL,q1,0
2f1,4,1,DAL,LAL,20120415DALLAL,q2,1
2f1,0,1,LAL,DAL,20120415DALLAL,q2,0
1f1,3,2,LAL,DAL,20120415DALLAL,q3,1
1f1,3,1,DAL,LAL,20120415DALLAL,q3,0
2f1,3,3,HOU,DEN,20120415HOUDEN,q1,1
2f1,2,2,DEN,HOU,20120415HOUDEN,q1,0
2f1,0,2,HOU,DEN,20120415HOUDEN,q2,1
2f1,2,2,DEN,HOU,20120415HOUDEN,q2,0
2f1,3,3,HOU,DEN,20120415HOUDEN,q3,1
2f1,4,2,DEN,HOU,20120415HOUDEN,q3,0
1f1,0,2,NOH,MEM,20120415MEMNOH,q1,1
1f1,0,1,MEM,NOH,20120415MEMNOH,q1,0
1f1,2,1,NOH,MEM,20120415MEMNOH,q2,1
1f1,0,1,MEM,NOH,20120415MEMNOH,q2,0
2f1,2,3,NOH,MEM,20120415MEMNOH,q3,1
2f1,1,2,MEM,NOH,20120415MEMNOH,q3,0
2f1,2,2,NYK,MIA,20120415MIANYK,q1,1
2f1,0,1,MIA,NYK,20120415MIANYK,q1,0
2f1,0,2,NYK,MIA,20120415MIANYK,q2,1
2f1,2,1,MIA,NYK,20120415MIANYK,q2,0
2f1,5,2,NYK,MIA,20120415MIANYK,q3,1
2f1,0,2,MIA,NYK,20120415MIANYK,q3,0
1f1,0,1,CLE,ORL,20120415ORLCLE,q1,1
1f1,0,1,ORL,CLE,20120415ORLCLE,q1,0
1f1,0,1,ORL,CLE,20120415ORLCLE,q2,1
1f1,2,1,CLE,ORL,20120415ORLCLE,q2,0
1f1,0,1,ORL,CLE,20120415ORLCLE,q3,1
1f1,0,1,CLE,ORL,20120415ORLCLE,q3,0
2f1,2,2,SAC,POR,20120415PORSAC,q1,1
2f1,0,1,POR,SAC,20120415PORSAC,q1,0
2f1,0,2,POR,SAC,20120415PORSAC,q2,1
2f1,0,1,SAC,POR,20120415PORSAC,q2,0
1f1,2,2,POR,SAC,20120415PORSAC,q3,1
1f1,3,2,SAC,POR,20120415PORSAC,q3,0
1f1,2,2,ATL,TOR,20120415TORATL,q1,1
1f1,0,1,TOR,ATL,20120415TORATL,q1,0
2f1,4,3,TOR,ATL,20120415TORATL,q2,1
2f1,0,2,ATL,TOR,20120415TORATL,q2,0
2f1,4,2,ATL,TOR,20120415TORATL,q3,1
2f1,0,1,TOR,ATL,20120415TORATL,q3,0
1f1,3,2,ATL,TOR,20120416ATLTOR,q1,1
1f1,2,2,TOR,ATL,20120416ATLTOR,q1,0
2f1,2,2,TOR,ATL,20120416ATLTOR,q2,1
2f1,0,2,ATL,TOR,20120416ATLTOR,q2,0
2f1,2,2,TOR,ATL,20120416ATLTOR,q3,1
2f1,2,2,ATL,TOR,20120416ATLTOR,q3,0
2f1,2,2,UTA,DAL,20120416DALUTA,q1,1
2f1,0,1,DAL,UTA,20120416DALUTA,q1,0
2f1,3,2,DAL,UTA,20120416DALUTA,q2,1
2f1,0,2,UTA,DAL,20120416DALUTA,q2,0
2f1,3,2,UTA,DAL,20120416DALUTA,q3,1
2f1,2,1,DAL,UTA,20120416DALUTA,q3,0
2f1,4,2,HOU,DEN,20120416DENHOU,q1,1
2f1,2,2,DEN,HOU,20120416DENHOU,q1,0
2f1,3,2,HOU,DEN,20120416DENHOU,q2,1
2f1,0,1,DEN,HOU,20120416DENHOU,q2,0
1f1,2,2,DEN,HOU,20120416DENHOU,q3,1
1f1,0,2,HOU,DEN,20120416DENHOU,q3,0
2f1,2,2,NJN,MIA,20120416MIANJN,q1,1
2f1,0,1,MIA,NJN,20120416MIANJN,q1,0
2f1,3,2,MIA,NJN,20120416MIANJN,q2,1
2f1,3,1,NJN,MIA,20120416MIANJN,q2,0
1f1,0,2,MIA,NJN,20120416MIANJN,q3,1
1f1,5,2,NJN,MIA,20120416MIANJN,q3,0
2f1,0,2,IND,MIN,20120416MININD,q1,1
2f1,2,1,MIN,IND,20120416MININD,q1,0
2f1,3,3,IND,MIN,20120416MININD,q2,1
2f1,3,2,MIN,IND,20120416MININD,q2,0
1f1,2,2,MIN,IND,20120416MININD,q3,1
1f1,2,1,IND,MIN,20120416MININD,q3,0
1f1,0,2,NOH,CHA,20120416NOHCHA,q1,1
1f1,0,1,CHA,NOH,20120416NOHCHA,q1,0
2f1,4,2,CHA,NOH,20120416NOHCHA,q2,1
2f1,2,1,NOH,CHA,20120416NOHCHA,q2,0
1f1,0,1,NOH,CHA,20120416NOHCHA,q3,1
1f1,0,1,CHA,NOH,20120416NOHCHA,q3,0
1f1,3,2,OKC,LAC,20120416OKCLAC,q1,1
1f1,0,1,LAC,OKC,20120416OKCLAC,q1,0
2f1,0,2,LAC,OKC,20120416OKCLAC,q2,1
2f1,3,2,OKC,LAC,20120416OKCLAC,q2,0
1f1,0,1,OKC,LAC,20120416OKCLAC,q3,1
1f1,0,1,LAC,OKC,20120416OKCLAC,q3,0
1f1,2,2,ORL,PHI,20120416PHIORL,q1,1
1f1,0,1,PHI,ORL,20120416PHIORL,q1,0
1f1,2,2,ORL,PHI,20120416PHIORL,q2,1
1f1,0,2,PHI,ORL,20120416PHIORL,q2,0
2f1,3,2,ORL,PHI,20120416PHIORL,q3,1
2f1,0,1,PHI,ORL,20120416PHIORL,q3,0
1f1,3,2,POR,PHX,20120416PORPHX,q1,1
1f1,2,1,PHX,POR,20120416PORPHX,q1,0
2f1,2,2,PHX,POR,20120416PORPHX,q2,1
2f1,1,2,POR,PHX,20120416PORPHX,q2,0
2f1,2,2,POR,PHX,20120416PORPHX,q3,1
2f1,0,1,PHX,POR,20120416PORPHX,q3,0
2f1,6,2,SAS,GSW,20120416SASGSW,q1,1
2f1,2,2,GSW,SAS,20120416SASGSW,q1,0
2f1,0,2,SAS,GSW,20120416SASGSW,q2,1
2f1,0,1,GSW,SAS,20120416SASGSW,q2,0
2f1,0,3,SAS,GSW,20120416SASGSW,q3,1
2f1,2,2,GSW,SAS,20120416SASGSW,q3,0
2f1,0,2,BOS,NYK,20120417BOSNYK,q1,1
2f1,2,1,NYK,BOS,20120417BOSNYK,q1,0
